area_code,area_name,period,value,indicator,measure,unit,significance
E09000021,Kingston upon Thames,2012,38,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000022,Lambeth,2012,84,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000023,Lewisham,2012,78,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000024,Merton,2012,30,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000025,Newham,2012,57,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E09000026,Redbridge,2012,31,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000027,Richmond upon Thames,2012,19,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000028,Southwark,2012,93,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000029,Sutton,2012,35,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000030,Tower Hamlets,2012,53,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E09000031,Waltham Forest,2012,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000032,Wandsworth,2012,39,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000033,Westminster,2012,58,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000002,Buckinghamshire,2012,32,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000003,Cambridgeshire,2012,37,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000006,Cumbria,2012,63,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000007,Derbyshire,2012,45,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000008,Devon,2012,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000009,Dorset (Cty),2012,39,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000011,East Sussex,2012,59,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000012,Essex,2012,50,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000013,Gloucestershire,2012,38,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000014,Hampshire,2012,39,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000015,Hertfordshire,2012,42,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000016,Kent,2012,56,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000017,Lancashire,2012,54,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000018,Leicestershire,2012,28,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000019,Lincolnshire,2012,36,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000020,Norfolk,2012,61,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000021,Northamptonshire,2012,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000023,North Yorkshire,2012,41,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000024,Nottinghamshire,2012,49,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000025,Oxfordshire,2012,33,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000027,Somerset,2012,46,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000028,Staffordshire,2012,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000029,Suffolk,2012,52,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000030,Surrey,2012,33,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000031,Warwickshire,2012,61,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000032,West Sussex,2012,41,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000034,Worcestershire,2012,52,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E92000001,England,2013,60,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Not compared
E06000001,Hartlepool,2013,95,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000002,Middlesbrough,2013,114,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000003,Redcar and Cleveland,2013,63,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000004,Stockton-on-Tees,2013,86,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000005,Darlington,2013,91,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000006,Halton,2013,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000007,Warrington,2013,52,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000008,Blackburn with Darwen,2013,89,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000009,Blackpool,2013,166,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000010,Kingston upon Hull,2013,120,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000011,East Riding of Yorkshire,2013,53,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000012,North East Lincolnshire,2013,58,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000013,North Lincolnshire,2013,46,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000014,York,2013,68,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000015,Derby,2013,82,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000016,Leicester,2013,67,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000017,Rutland,2013,38,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000018,Nottingham,2013,90,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000019,Herefordshire,2013,60,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000020,Telford and Wrekin,2013,82,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000021,Stoke-on-Trent,2013,88,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000022,Bath and North East Somerset,2013,42,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000023,Bristol,2013,82,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000024,North Somerset,2013,60,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000025,South Gloucestershire,2013,29,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000026,Plymouth,2013,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000027,Torbay,2013,121,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000028,Bournemouth,2013,82,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000029,Poole,2013,49,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000030,Swindon,2013,53,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000031,Peterborough,2013,78,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000032,Luton,2013,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000033,Southend-on-Sea,2013,62,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000034,Thurrock,2013,68,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000035,Medway,2013,67,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000036,Bracknell Forest,2013,39,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000037,West Berkshire,2013,40,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000038,Reading,2013,67,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000039,Slough,2013,48,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000040,Windsor and Maidenhead,2013,32,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000041,Wokingham,2013,24,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000042,Milton Keynes,2013,45,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000043,Brighton and Hove,2013,88,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000044,Portsmouth,2013,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000045,Southampton,2013,104,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000046,Isle of Wight,2013,69,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000047,County Durham,2013,62,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000049,Cheshire East,2013,50,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000050,Cheshire West and Chester,2013,58,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000051,Shropshire,2013,39,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000052,Cornwall,2013,44.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000054,Wiltshire,2013,43,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000055,Bedford,2013,69,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000056,Central Bedfordshire,2013,43,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000057,Northumberland,2013,52,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000001,Bolton,2013,83,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000002,Bury,2013,76,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000003,Manchester,2013,119,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000004,Oldham,2013,61,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E08000005,Rochdale,2013,100,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000006,Salford,2013,106,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000007,Stockport,2013,50,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000008,Tameside,2013,80,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000009,Trafford,2013,56,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E08000010,Wigan,2013,75,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000011,Knowsley,2013,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000012,Liverpool,2013,108,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000013,St. Helens,2013,121,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000014,Sefton,2013,78,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000015,Wirral,2013,99,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000016,Barnsley,2013,48,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000017,Doncaster,2013,76,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000018,Rotherham,2013,70,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000019,Sheffield,2013,47,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000021,Newcastle upon Tyne,2013,101,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000022,North Tyneside,2013,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000023,South Tyneside,2013,107,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000024,Sunderland,2013,80,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000025,Birmingham,2013,69,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000026,Coventry,2013,87,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000027,Dudley,2013,108,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000028,Sandwell,2013,80,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000029,Solihull,2013,72,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000030,Walsall,2013,91,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000031,Wolverhampton,2013,118,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000032,Bradford,2013,64,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E08000033,Calderdale,2013,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000034,Kirklees,2013,67,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000035,Leeds,2013,89,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000036,Wakefield,2013,65,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E08000037,Gateshead,2013,96,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000002,Barking and Dagenham,2013,76,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000003,Barnet,2013,37,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000004,Bexley,2013,47,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000005,Brent,2013,49,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000006,Bromley,2013,40,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000007,Camden,2013,67,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E09000008,Croydon,2013,82,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000009,Ealing,2013,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000010,Enfield,2013,37,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000011,Greenwich,2013,93,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000012,Hackney,2013,55.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E09000013,Hammersmith and Fulham,2013,71,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000014,Haringey,2013,94,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000015,Harrow,2013,30,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000016,Havering,2013,36,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000017,Hillingdon,2013,56,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E09000018,Hounslow,2013,52,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000019,Islington,2013,84,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000020,Kensington and Chelsea,2013,36,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000021,Kingston upon Thames,2013,37,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000022,Lambeth,2013,83,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000023,Lewisham,2013,77,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000024,Merton,2013,32,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000025,Newham,2013,51,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000026,Redbridge,2013,28,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000027,Richmond upon Thames,2013,20,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000028,Southwark,2013,95,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E09000029,Sutton,2013,39,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000030,Tower Hamlets,2013,54,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000031,Waltham Forest,2013,44,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000032,Wandsworth,2013,37,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E09000033,Westminster,2013,52,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000002,Buckinghamshire,2013,34,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000003,Cambridgeshire,2013,36,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000006,Cumbria,2013,66,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E10000007,Derbyshire,2013,43,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000008,Devon,2013,49,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000009,Dorset (Cty),2013,45,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000011,East Sussex,2013,57,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000012,Essex,2013,42,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000013,Gloucestershire,2013,43,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000014,Hampshire,2013,40,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000015,Hertfordshire,2013,41,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000016,Kent,2013,56,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000017,Lancashire,2013,61,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000018,Leicestershire,2013,32,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000019,Lincolnshire,2013,41,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000020,Norfolk,2013,65,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E10000021,Northamptonshire,2013,46,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000023,North Yorkshire,2013,41,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000024,Nottinghamshire,2013,54,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000025,Oxfordshire,2013,30,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000027,Somerset,2013,47,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000028,Staffordshire,2013,56,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000029,Suffolk,2013,48,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000030,Surrey,2013,33,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000031,Warwickshire,2013,62,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E10000032,West Sussex,2013,40,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E10000034,Worcestershire,2013,55,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E92000001,England,2014,59.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Not compared
E06000001,Hartlepool,2014,101.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000002,Middlesbrough,2014,111.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000003,Redcar and Cleveland,2014,63.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000004,Stockton-on-Tees,2014,89.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000005,Darlington,2014,83.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000006,Halton,2014,74.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000007,Warrington,2014,51.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000008,Blackburn with Darwen,2014,89.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000009,Blackpool,2014,153.3,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000010,Kingston upon Hull,2014,115.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000011,East Riding of Yorkshire,2014,48.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000012,North East Lincolnshire,2014,77,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000013,North Lincolnshire,2014,48.1,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000014,York,2014,60.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000015,Derby,2014,76.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000016,Leicester,2014,66.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000017,Rutland,2014,45.1,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000018,Nottingham,2014,91.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000019,Herefordshire,2014,66.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000020,Telford and Wrekin,2014,79.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000021,Stoke-on-Trent,2014,97.1,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000022,Bath and North East Somerset,2014,43.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000023,Bristol,2014,76.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000024,North Somerset,2014,50.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000025,South Gloucestershire,2014,29.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000026,Plymouth,2014,77,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000027,Torbay,2014,126.4,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000028,Bournemouth,2014,83.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000029,Poole,2014,50.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000030,Swindon,2014,52.1,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000031,Peterborough,2014,79.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000032,Luton,2014,73.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000033,Southend-on-Sea,2014,64.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000034,Thurrock,2014,72.3,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000035,Medway,2014,61.4,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000036,Bracknell Forest,2014,42,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000037,West Berkshire,2014,44.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000038,Reading,2014,59.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000039,Slough,2014,48.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000040,Windsor and Maidenhead,2014,31.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000041,Wokingham,2014,20.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000042,Milton Keynes,2014,47.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000043,Brighton and Hove,2014,91.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000044,Portsmouth,2014,74.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000045,Southampton,2014,104.4,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000046,Isle of Wight,2014,74,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000047,County Durham,2014,60.4,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000049,Cheshire East,2014,44.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000050,Cheshire West and Chester,2014,66.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000051,Shropshire,2014,45,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000052,Cornwall,2014,42.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000053,Isles of Scilly,2014,0,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E06000054,Wiltshire,2014,38.2,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000055,Bedford,2014,73.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E06000056,Central Bedfordshire,2014,46.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E06000057,Northumberland,2014,53.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E08000001,Bolton,2014,80.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000002,Bury,2014,73.2,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000003,Manchester,2014,121.9,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000004,Oldham,2014,69.1,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000005,Rochdale,2014,105.8,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000006,Salford,2014,110,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000007,Stockport,2014,49.2,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000008,Tameside,2014,87.3,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000009,Trafford,2014,59.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Similar
E08000010,Wigan,2014,73,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000011,Knowsley,2014,78.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000012,Liverpool,2014,110.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000013,St. Helens,2014,118.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000014,Sefton,2014,75.6,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000015,Wirral,2014,99.3,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000016,Barnsley,2014,46.5,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000017,Doncaster,2014,77,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000018,Rotherham,2014,70.4,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000019,Sheffield,2014,46.7,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Better
E08000021,Newcastle upon Tyne,2014,100.2,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000022,North Tyneside,2014,75.4,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
E08000023,South Tyneside,2014,105.3,"Children in care: rate per 10,000 population aged < 18","per 10,000",Persons,Worse
