area_code,area_name,period,value,indicator,measure,unit,significance
E08000001,Bolton,2012/13,369.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000002,Bury,2012/13,383.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000003,Manchester,2012/13,315.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000004,Oldham,2012/13,345.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000005,Rochdale,2012/13,422.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000006,Salford,2012/13,502,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000007,Stockport,2012/13,420,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000008,Tameside,2012/13,543.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000009,Trafford,2012/13,356,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000010,Wigan,2012/13,578.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000011,Knowsley,2012/13,465.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000012,Liverpool,2012/13,235.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000013,St. Helens,2012/13,626.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000014,Sefton,2012/13,355.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000015,Wirral,2012/13,526.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000016,Barnsley,2012/13,325.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000017,Doncaster,2012/13,354.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000018,Rotherham,2012/13,224.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000019,Sheffield,2012/13,210.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000021,Newcastle upon Tyne,2012/13,269,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000022,North Tyneside,2012/13,429.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000023,South Tyneside,2012/13,402,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000024,Sunderland,2012/13,615.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000025,Birmingham,2012/13,336.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000026,Coventry,2012/13,448.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000027,Dudley,2012/13,299.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000028,Sandwell,2012/13,324.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000029,Solihull,2012/13,282.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000030,Walsall,2012/13,361.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000031,Wolverhampton,2012/13,282.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000032,Bradford,2012/13,374.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000033,Calderdale,2012/13,419.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000034,Kirklees,2012/13,330.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000035,Leeds,2012/13,377.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000036,Wakefield,2012/13,537.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000037,Gateshead,2012/13,492.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E09000001,City of London,2012/13,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E09000002,Barking and Dagenham,2012/13,231.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000003,Barnet,2012/13,248.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000004,Bexley,2012/13,157.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000005,Brent,2012/13,111,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000006,Bromley,2012/13,259.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000007,Camden,2012/13,128.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000008,Croydon,2012/13,258.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000009,Ealing,2012/13,261,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000010,Enfield,2012/13,154.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000011,Greenwich,2012/13,171.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000012,Hackney,2012/13,185.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000013,Hammersmith and Fulham,2012/13,170.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000014,Haringey,2012/13,200.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000015,Harrow,2012/13,199.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000016,Havering,2012/13,172.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000017,Hillingdon,2012/13,191.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000018,Hounslow,2012/13,328,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000019,Islington,2012/13,222.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000020,Kensington and Chelsea,2012/13,104.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000021,Kingston upon Thames,2012/13,109.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000022,Lambeth,2012/13,152.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000023,Lewisham,2012/13,202.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000024,Merton,2012/13,207,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000025,Newham,2012/13,166.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000026,Redbridge,2012/13,195.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000027,Richmond upon Thames,2012/13,275.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000028,Southwark,2012/13,157.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000029,Sutton,2012/13,329.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000030,Tower Hamlets,2012/13,246.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000031,Waltham Forest,2012/13,330,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000032,Wandsworth,2012/13,214.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000033,Westminster,2012/13,95.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000002,Buckinghamshire,2012/13,203.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000003,Cambridgeshire,2012/13,398.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000006,Cumbria,2012/13,458.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000007,Derbyshire,2012/13,377.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000008,Devon,2012/13,419.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000009,Dorset (Cty),2012/13,407.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000011,East Sussex,2012/13,287.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000012,Essex,2012/13,222.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000013,Gloucestershire,2012/13,439.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000014,Hampshire,2012/13,394.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000015,Hertfordshire,2012/13,227.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000016,Kent,2012/13,360.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000017,Lancashire,2012/13,476.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000018,Leicestershire,2012/13,203.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000019,Lincolnshire,2012/13,356.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000020,Norfolk,2012/13,368.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000021,Northamptonshire,2012/13,419.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000023,North Yorkshire,2012/13,322,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000024,Nottinghamshire,2012/13,329.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000025,Oxfordshire,2012/13,346.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000027,Somerset,2012/13,497.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000028,Staffordshire,2012/13,365.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000029,Suffolk,2012/13,320.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E10000030,Surrey,2012/13,315,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E10000031,Warwickshire,2012/13,420,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000032,West Sussex,2012/13,478.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E10000034,Worcestershire,2012/13,415.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E92000001,England,2013/14,415.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E06000001,Hartlepool,2013/14,489.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000002,Middlesbrough,2013/14,719.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000003,Redcar and Cleveland,2013/14,733.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000004,Stockton-on-Tees,2013/14,569.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000005,Darlington,2013/14,666.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000006,Halton,2013/14,778.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000007,Warrington,2013/14,779.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000008,Blackburn with Darwen,2013/14,503.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000009,Blackpool,2013/14,1243.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000010,Kingston upon Hull,2013/14,553,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000011,East Riding of Yorkshire,2013/14,282.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000012,North East Lincolnshire,2013/14,430.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000013,North Lincolnshire,2013/14,312.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000014,York,2013/14,401.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000015,Derby,2013/14,607.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000016,Leicester,2013/14,179.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000017,Rutland,2013/14,337.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000018,Nottingham,2013/14,533.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000019,Herefordshire,2013/14,415.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000020,Telford and Wrekin,2013/14,569.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000021,Stoke-on-Trent,2013/14,491.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000022,Bath and North East Somerset,2013/14,510.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000023,Bristol,2013/14,517.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000024,North Somerset,2013/14,616.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000025,South Gloucestershire,2013/14,390.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000026,Plymouth,2013/14,364.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000027,Torbay,2013/14,563.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000028,Bournemouth,2013/14,610.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000029,Poole,2013/14,550.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000030,Swindon,2013/14,716.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000031,Peterborough,2013/14,681.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000032,Luton,2013/14,362.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000033,Southend-on-Sea,2013/14,471.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000034,Thurrock,2013/14,127.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000035,Medway,2013/14,263.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000036,Bracknell Forest,2013/14,325,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000037,West Berkshire,2013/14,390.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000038,Reading,2013/14,258.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000039,Slough,2013/14,322.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000040,Windsor and Maidenhead,2013/14,314.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000041,Wokingham,2013/14,181.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E06000042,Milton Keynes,2013/14,463.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000043,Brighton and Hove,2013/14,507.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000044,Portsmouth,2013/14,534.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000045,Southampton,2013/14,395.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000046,Isle of Wight,2013/14,642.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000047,County Durham,2013/14,523.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000049,Cheshire East,2013/14,550.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000050,Cheshire West and Chester,2013/14,376.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000051,Shropshire,2013/14,430.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000052,Cornwall,2013/14,456.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000053,Isles of Scilly,2013/14,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E06000054,Wiltshire,2013/14,523.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E06000055,Bedford,2013/14,346.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000056,Central Bedfordshire,2013/14,370,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E06000057,Northumberland,2013/14,402.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000001,Bolton,2013/14,534.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000002,Bury,2013/14,469.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000003,Manchester,2013/14,363.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000004,Oldham,2013/14,519.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000005,Rochdale,2013/14,472.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000006,Salford,2013/14,645.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000007,Stockport,2013/14,619.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000008,Tameside,2013/14,537.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000009,Trafford,2013/14,354.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000010,Wigan,2013/14,785,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000011,Knowsley,2013/14,599.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000012,Liverpool,2013/14,352.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000013,St. Helens,2013/14,711.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000014,Sefton,2013/14,326.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000015,Wirral,2013/14,556.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000016,Barnsley,2013/14,509.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000017,Doncaster,2013/14,434.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000018,Rotherham,2013/14,268,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000019,Sheffield,2013/14,248.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000021,Newcastle upon Tyne,2013/14,311.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000022,North Tyneside,2013/14,470.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000023,South Tyneside,2013/14,526,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000024,Sunderland,2013/14,534.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000025,Birmingham,2013/14,330.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000026,Coventry,2013/14,591.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000027,Dudley,2013/14,371,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000028,Sandwell,2013/14,376.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000029,Solihull,2013/14,433,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000030,Walsall,2013/14,360.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E08000031,Wolverhampton,2013/14,458.3,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000032,Bradford,2013/14,496.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000033,Calderdale,2013/14,502.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000034,Kirklees,2013/14,374.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000035,Leeds,2013/14,391.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E08000036,Wakefield,2013/14,568.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E08000037,Gateshead,2013/14,629.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Worse
E09000001,City of London,2013/14,NA,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Not compared
E09000002,Barking and Dagenham,2013/14,213.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000003,Barnet,2013/14,200.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000004,Bexley,2013/14,186.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000005,Brent,2013/14,130.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000006,Bromley,2013/14,233.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000007,Camden,2013/14,154,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000008,Croydon,2013/14,399.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000009,Ealing,2013/14,274.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000010,Enfield,2013/14,201.4,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000011,Greenwich,2013/14,162.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000012,Hackney,2013/14,255.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000013,Hammersmith and Fulham,2013/14,155.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000014,Haringey,2013/14,175.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000015,Harrow,2013/14,175.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000016,Havering,2013/14,202.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000017,Hillingdon,2013/14,229.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000018,Hounslow,2013/14,267.1,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000019,Islington,2013/14,296.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000020,Kensington and Chelsea,2013/14,203.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000021,Kingston upon Thames,2013/14,214.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000022,Lambeth,2013/14,187.2,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000023,Lewisham,2013/14,280.9,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000024,Merton,2013/14,222.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000025,Newham,2013/14,229.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000026,Redbridge,2013/14,228.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000027,Richmond upon Thames,2013/14,418.5,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000028,Southwark,2013/14,171.8,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
E09000029,Sutton,2013/14,407.7,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Similar
E09000030,Tower Hamlets,2013/14,237.6,Hospital admissions as a result of self-harm (10-24 years),"Age standardised rate per 100,000",Persons,Better
