area_code,area_name,period,value,indicator,measure,unit,significance
E08000034,Kirklees,2013/14,49.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000035,Leeds,2013/14,37.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000036,Wakefield,2013/14,44.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000037,Gateshead,2013/14,36.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E09000001,City of London,2013/14,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E09000002,Barking and Dagenham,2013/14,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000003,Barnet,2013/14,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000004,Bexley,2013/14,61.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000005,Brent,2013/14,50.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000006,Bromley,2013/14,51,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000007,Camden,2013/14,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000008,Croydon,2013/14,47.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000009,Ealing,2013/14,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000010,Enfield,2013/14,49.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000011,Greenwich,2013/14,64.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000012,Hackney,2013/14,60.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000013,Hammersmith and Fulham,2013/14,50.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000014,Haringey,2013/14,52.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000015,Harrow,2013/14,47.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000016,Havering,2013/14,49,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000017,Hillingdon,2013/14,39.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E09000018,Hounslow,2013/14,49.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000019,Islington,2013/14,48.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000020,Kensington and Chelsea,2013/14,43.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000021,Kingston upon Thames,2013/14,43.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000022,Lambeth,2013/14,46.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000023,Lewisham,2013/14,68.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000024,Merton,2013/14,44.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000025,Newham,2013/14,59.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000026,Redbridge,2013/14,50.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000027,Richmond upon Thames,2013/14,36.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E09000028,Southwark,2013/14,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000029,Sutton,2013/14,40.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000030,Tower Hamlets,2013/14,50.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000031,Waltham Forest,2013/14,57.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000032,Wandsworth,2013/14,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000033,Westminster,2013/14,52.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000002,Buckinghamshire,2013/14,40,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000003,Cambridgeshire,2013/14,41.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000006,Cumbria,2013/14,40.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000007,Derbyshire,2013/14,43.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000008,Devon,2013/14,50,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000009,Dorset (Cty),2013/14,44.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000011,East Sussex,2013/14,49.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000012,Essex,2013/14,43.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000013,Gloucestershire,2013/14,35.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000014,Hampshire,2013/14,46.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000015,Hertfordshire,2013/14,45.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000016,Kent,2013/14,51.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000017,Lancashire,2013/14,48.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000018,Leicestershire,2013/14,34.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000019,Lincolnshire,2013/14,52.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000020,Norfolk,2013/14,43.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000021,Northamptonshire,2013/14,41.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000023,North Yorkshire,2013/14,39.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000024,Nottinghamshire,2013/14,39.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000025,Oxfordshire,2013/14,38.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000027,Somerset,2013/14,40.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000028,Staffordshire,2013/14,45.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000029,Suffolk,2013/14,42.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000030,Surrey,2013/14,39.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000031,Warwickshire,2013/14,37.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000032,West Sussex,2013/14,38.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000034,Worcestershire,2013/14,36,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E92000001,England,2014/15,51.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000001,Hartlepool,2014/15,57.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000002,Middlesbrough,2014/15,48.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000003,Redcar and Cleveland,2014/15,48.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000004,Stockton-on-Tees,2014/15,37.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000005,Darlington,2014/15,52.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000006,Halton,2014/15,40.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000007,Warrington,2014/15,47.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000008,Blackburn with Darwen,2014/15,39.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000009,Blackpool,2014/15,47.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000010,Kingston upon Hull,2014/15,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000011,East Riding of Yorkshire,2014/15,48.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000012,North East Lincolnshire,2014/15,56.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000013,North Lincolnshire,2014/15,55.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000014,York,2014/15,50.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000015,Derby,2014/15,44.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000016,Leicester,2014/15,41.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000017,Rutland,2014/15,52.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000018,Nottingham,2014/15,49,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000019,Herefordshire,2014/15,40.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000020,Telford and Wrekin,2014/15,52,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000021,Stoke-on-Trent,2014/15,53.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000022,Bath and North East Somerset,2014/15,53.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000023,Bristol,2014/15,49.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000024,North Somerset,2014/15,51.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000025,South Gloucestershire,2014/15,54.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000026,Plymouth,2014/15,48,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000027,Torbay,2014/15,49.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000028,Bournemouth,2014/15,51.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000029,Poole,2014/15,51.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000030,Swindon,2014/15,56.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000031,Peterborough,2014/15,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000032,Luton,2014/15,51.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000033,Southend-on-Sea,2014/15,55.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000034,Thurrock,2014/15,61.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000035,Medway,2014/15,57,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000036,Bracknell Forest,2014/15,53.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000037,West Berkshire,2014/15,45.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000038,Reading,2014/15,53.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000039,Slough,2014/15,58.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000040,Windsor and Maidenhead,2014/15,55.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000041,Wokingham,2014/15,50.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000042,Milton Keynes,2014/15,51.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000043,Brighton and Hove,2014/15,52.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000044,Portsmouth,2014/15,56.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000045,Southampton,2014/15,54,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000046,Isle of Wight,2014/15,55.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000047,County Durham,2014/15,48,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000049,Cheshire East,2014/15,48.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000050,Cheshire West and Chester,2014/15,49.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000051,Shropshire,2014/15,45.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000052,Cornwall,2014/15,46.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000053,Isles of Scilly,2014/15,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000054,Wiltshire,2014/15,40.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000055,Bedford,2014/15,49.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000056,Central Bedfordshire,2014/15,40.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000057,Northumberland,2014/15,44.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000001,Bolton,2014/15,42,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000002,Bury,2014/15,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000003,Manchester,2014/15,52.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000004,Oldham,2014/15,44.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000005,Rochdale,2014/15,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000006,Salford,2014/15,52.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000007,Stockport,2014/15,47.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000008,Tameside,2014/15,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000009,Trafford,2014/15,54.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000010,Wigan,2014/15,41.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000011,Knowsley,2014/15,50,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000012,Liverpool,2014/15,45.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000013,St. Helens,2014/15,49.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000014,Sefton,2014/15,48.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000015,Wirral,2014/15,54.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000016,Barnsley,2014/15,46.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000017,Doncaster,2014/15,51.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000018,Rotherham,2014/15,51.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000019,Sheffield,2014/15,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000021,Newcastle upon Tyne,2014/15,49.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000022,North Tyneside,2014/15,43.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000023,South Tyneside,2014/15,46.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000024,Sunderland,2014/15,51.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000025,Birmingham,2014/15,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E08000026,Coventry,2014/15,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000027,Dudley,2014/15,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000028,Sandwell,2014/15,50.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000029,Solihull,2014/15,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000030,Walsall,2014/15,47.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000031,Wolverhampton,2014/15,51.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000032,Bradford,2014/15,49,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000033,Calderdale,2014/15,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000034,Kirklees,2014/15,51.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E08000035,Leeds,2014/15,44,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000036,Wakefield,2014/15,46.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E08000037,Gateshead,2014/15,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000001,City of London,2014/15,NA,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E09000002,Barking and Dagenham,2014/15,59.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000003,Barnet,2014/15,56.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000004,Bexley,2014/15,65.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000005,Brent,2014/15,58.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000006,Bromley,2014/15,52.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000007,Camden,2014/15,53.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000008,Croydon,2014/15,54.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000009,Ealing,2014/15,60.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000010,Enfield,2014/15,55.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000011,Greenwich,2014/15,67.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000012,Hackney,2014/15,67.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000013,Hammersmith and Fulham,2014/15,67.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000014,Haringey,2014/15,60.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000015,Harrow,2014/15,58.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000016,Havering,2014/15,52.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000017,Hillingdon,2014/15,48.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000018,Hounslow,2014/15,53.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000019,Islington,2014/15,55.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000020,Kensington and Chelsea,2014/15,54.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000021,Kingston upon Thames,2014/15,53.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000022,Lambeth,2014/15,50.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000023,Lewisham,2014/15,70.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000024,Merton,2014/15,55,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000025,Newham,2014/15,68.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000026,Redbridge,2014/15,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000027,Richmond upon Thames,2014/15,45.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000028,Southwark,2014/15,63.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000029,Sutton,2014/15,45.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E09000030,Tower Hamlets,2014/15,55.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000031,Waltham Forest,2014/15,62.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000032,Wandsworth,2014/15,57.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E09000033,Westminster,2014/15,55.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000002,Buckinghamshire,2014/15,46.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000003,Cambridgeshire,2014/15,43,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000006,Cumbria,2014/15,41.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000007,Derbyshire,2014/15,51.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000008,Devon,2014/15,53.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000009,Dorset (Cty),2014/15,46.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000011,East Sussex,2014/15,57.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000012,Essex,2014/15,50.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000013,Gloucestershire,2014/15,46.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000014,Hampshire,2014/15,49.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000015,Hertfordshire,2014/15,48.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000016,Kent,2014/15,58.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000017,Lancashire,2014/15,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000018,Leicestershire,2014/15,39.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000019,Lincolnshire,2014/15,56.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E10000020,Norfolk,2014/15,51.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000021,Northamptonshire,2014/15,50.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000023,North Yorkshire,2014/15,45.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000024,Nottinghamshire,2014/15,41.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000025,Oxfordshire,2014/15,45.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000027,Somerset,2014/15,46.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000028,Staffordshire,2014/15,54.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000029,Suffolk,2014/15,49.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000030,Surrey,2014/15,51.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000031,Warwickshire,2014/15,48.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E10000032,West Sussex,2014/15,43.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E10000034,Worcestershire,2014/15,45.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E92000001,England,2015/16,54.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Not compared
E06000001,Hartlepool,2015/16,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000002,Middlesbrough,2015/16,50.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000003,Redcar and Cleveland,2015/16,51.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000004,Stockton-on-Tees,2015/16,51.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000005,Darlington,2015/16,54.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000006,Halton,2015/16,47.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000007,Warrington,2015/16,52.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000008,Blackburn with Darwen,2015/16,53.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000009,Blackpool,2015/16,53.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000010,Kingston upon Hull,2015/16,58.3,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000011,East Riding of Yorkshire,2015/16,49.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000012,North East Lincolnshire,2015/16,56.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000013,North Lincolnshire,2015/16,62.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Better
E06000014,York,2015/16,49.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000015,Derby,2015/16,54.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000016,Leicester,2015/16,52.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000017,Rutland,2015/16,41.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000018,Nottingham,2015/16,54.7,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000019,Herefordshire,2015/16,50.6,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000020,Telford and Wrekin,2015/16,54.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000021,Stoke-on-Trent,2015/16,56.4,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000022,Bath and North East Somerset,2015/16,41,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Worse
E06000023,Bristol,2015/16,52.8,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000024,North Somerset,2015/16,51,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000025,South Gloucestershire,2015/16,54.2,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000026,Plymouth,2015/16,50.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000027,Torbay,2015/16,56.5,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000028,Bournemouth,2015/16,50,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000029,Poole,2015/16,57.1,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000030,Swindon,2015/16,55.9,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
E06000031,Peterborough,2015/16,54,Children with free school meal status achieving a good level of development at the end of reception,Percentage,Persons,Similar
