area_code,area_name,period,value,indicator,measure,unit,significance
E08000007,Stockport,2010/11,322.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000008,Tameside,2010/11,464.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000009,Trafford,2010/11,344.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000010,Wigan,2010/11,388.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000011,Knowsley,2010/11,364.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000012,Liverpool,2010/11,475.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000013,St. Helens,2010/11,394.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000014,Sefton,2010/11,451.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000015,Wirral,2010/11,343.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000016,Barnsley,2010/11,306.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000017,Doncaster,2010/11,359.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000018,Rotherham,2010/11,327.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000019,Sheffield,2010/11,384.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000021,Newcastle upon Tyne,2010/11,463.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000022,North Tyneside,2010/11,429.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000023,South Tyneside,2010/11,383.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000024,Sunderland,2010/11,312.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000025,Birmingham,2010/11,316.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000026,Coventry,2010/11,311.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000027,Dudley,2010/11,330.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000028,Sandwell,2010/11,332.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000029,Solihull,2010/11,307.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000030,Walsall,2010/11,164.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000031,Wolverhampton,2010/11,280.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000032,Bradford,2010/11,417.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000033,Calderdale,2010/11,320.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000034,Kirklees,2010/11,378.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000035,Leeds,2010/11,352.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000036,Wakefield,2010/11,336.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000037,Gateshead,2010/11,343,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000001,City of London,2010/11,NA,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000002,Barking and Dagenham,2010/11,307.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000003,Barnet,2010/11,259.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000004,Bexley,2010/11,285.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000005,Brent,2010/11,235.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000006,Bromley,2010/11,291.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000007,Camden,2010/11,327.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000008,Croydon,2010/11,328.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000009,Ealing,2010/11,225.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000010,Enfield,2010/11,343.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000011,Greenwich,2010/11,300.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000012,Hackney,2010/11,362,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000013,Hammersmith and Fulham,2010/11,330.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000014,Haringey,2010/11,301.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000015,Harrow,2010/11,180.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000016,Havering,2010/11,277.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000017,Hillingdon,2010/11,305.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000018,Hounslow,2010/11,294.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000019,Islington,2010/11,334,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000020,Kensington and Chelsea,2010/11,255.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000021,Kingston upon Thames,2010/11,229.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000022,Lambeth,2010/11,296.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000023,Lewisham,2010/11,303.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000024,Merton,2010/11,359.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000025,Newham,2010/11,333,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000026,Redbridge,2010/11,241.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000027,Richmond upon Thames,2010/11,364.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000028,Southwark,2010/11,344,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000029,Sutton,2010/11,388.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000030,Tower Hamlets,2010/11,307.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000031,Waltham Forest,2010/11,229.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000032,Wandsworth,2010/11,348.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000033,Westminster,2010/11,282,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000002,Buckinghamshire,2010/11,347.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000003,Cambridgeshire,2010/11,384.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000006,Cumbria,2010/11,315.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000007,Derbyshire,2010/11,359.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000008,Devon,2010/11,266.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000009,Dorset (Cty),2010/11,287,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000011,East Sussex,2010/11,294.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000012,Essex,2010/11,302.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000013,Gloucestershire,2010/11,303,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000014,Hampshire,2010/11,302.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000015,Hertfordshire,2010/11,363.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000016,Kent,2010/11,304,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000017,Lancashire,2010/11,215.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000018,Leicestershire,2010/11,419.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000019,Lincolnshire,2010/11,256.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000020,Norfolk,2010/11,258.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000021,Northamptonshire,2010/11,363.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000023,North Yorkshire,2010/11,327.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000024,Nottinghamshire,2010/11,330.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000025,Oxfordshire,2010/11,367.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000027,Somerset,2010/11,354.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000028,Staffordshire,2010/11,208.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000029,Suffolk,2010/11,287.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000030,Surrey,2010/11,345.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000031,Warwickshire,2010/11,334,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000032,West Sussex,2010/11,348.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000034,Worcestershire,2010/11,282.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E92000001,England,2011/12,337.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000001,Hartlepool,2011/12,502.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000002,Middlesbrough,2011/12,423.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000003,Redcar and Cleveland,2011/12,431.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000004,Stockton-on-Tees,2011/12,388.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000005,Darlington,2011/12,370.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000006,Halton,2011/12,409.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000007,Warrington,2011/12,402.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000008,Blackburn with Darwen,2011/12,272.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000009,Blackpool,2011/12,481.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000010,Kingston upon Hull,2011/12,379,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000011,East Riding of Yorkshire,2011/12,321.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000012,North East Lincolnshire,2011/12,370,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000013,North Lincolnshire,2011/12,424.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000014,York,2011/12,383.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000015,Derby,2011/12,355.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000016,Leicester,2011/12,430,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000017,Rutland,2011/12,393.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000018,Nottingham,2011/12,422.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000019,Herefordshire,2011/12,313,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000020,Telford and Wrekin,2011/12,398.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000021,Stoke-on-Trent,2011/12,422.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000022,Bath and North East Somerset,2011/12,412.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000023,Bristol,2011/12,394.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000024,North Somerset,2011/12,341,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000025,South Gloucestershire,2011/12,246.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000026,Plymouth,2011/12,313.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000027,Torbay,2011/12,325.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000028,Bournemouth,2011/12,381.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000029,Poole,2011/12,372.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000030,Swindon,2011/12,284,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000031,Peterborough,2011/12,347.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000032,Luton,2011/12,295.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000033,Southend-on-Sea,2011/12,266.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000034,Thurrock,2011/12,292.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000035,Medway,2011/12,336.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000036,Bracknell Forest,2011/12,315.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000037,West Berkshire,2011/12,337.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000038,Reading,2011/12,375.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000039,Slough,2011/12,415.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000040,Windsor and Maidenhead,2011/12,460.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000041,Wokingham,2011/12,407.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000042,Milton Keynes,2011/12,266.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000043,Brighton and Hove,2011/12,291.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000044,Portsmouth,2011/12,332.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000045,Southampton,2011/12,387.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000046,Isle of Wight,2011/12,124.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000047,County Durham,2011/12,427.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000049,Cheshire East,2011/12,324.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000050,Cheshire West and Chester,2011/12,404.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000051,Shropshire,2011/12,423.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000052,Cornwall,2011/12,428.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000053,Isles of Scilly,2011/12,NA,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000054,Wiltshire,2011/12,305.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000055,Bedford,2011/12,336.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000056,Central Bedfordshire,2011/12,275.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E06000057,Northumberland,2011/12,314.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000001,Bolton,2011/12,456.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000002,Bury,2011/12,342.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000003,Manchester,2011/12,426.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000004,Oldham,2011/12,372.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000005,Rochdale,2011/12,407,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000006,Salford,2011/12,428.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000007,Stockport,2011/12,309.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000008,Tameside,2011/12,441.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000009,Trafford,2011/12,395.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000010,Wigan,2011/12,473.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000011,Knowsley,2011/12,403.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000012,Liverpool,2011/12,425.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000013,St. Helens,2011/12,406,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000014,Sefton,2011/12,355.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000015,Wirral,2011/12,363.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000016,Barnsley,2011/12,279.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000017,Doncaster,2011/12,447.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000018,Rotherham,2011/12,376.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000019,Sheffield,2011/12,365.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000021,Newcastle upon Tyne,2011/12,510.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000022,North Tyneside,2011/12,438.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000023,South Tyneside,2011/12,448.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000024,Sunderland,2011/12,330.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000025,Birmingham,2011/12,321,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000026,Coventry,2011/12,309.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000027,Dudley,2011/12,342.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000028,Sandwell,2011/12,311.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000029,Solihull,2011/12,259.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000030,Walsall,2011/12,242.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000031,Wolverhampton,2011/12,382.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000032,Bradford,2011/12,411.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000033,Calderdale,2011/12,355.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000034,Kirklees,2011/12,350.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000035,Leeds,2011/12,426.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000036,Wakefield,2011/12,414.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E08000037,Gateshead,2011/12,420.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000001,City of London,2011/12,NA,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000002,Barking and Dagenham,2011/12,293.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000003,Barnet,2011/12,222.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000004,Bexley,2011/12,303.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000005,Brent,2011/12,300,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000006,Bromley,2011/12,284.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000007,Camden,2011/12,306,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000008,Croydon,2011/12,278.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000009,Ealing,2011/12,334.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000010,Enfield,2011/12,246.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000011,Greenwich,2011/12,357.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000012,Hackney,2011/12,387.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000013,Hammersmith and Fulham,2011/12,287.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000014,Haringey,2011/12,308.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000015,Harrow,2011/12,158.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000016,Havering,2011/12,310.1,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000017,Hillingdon,2011/12,270.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000018,Hounslow,2011/12,309.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000019,Islington,2011/12,282.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000020,Kensington and Chelsea,2011/12,288.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000021,Kingston upon Thames,2011/12,453.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000022,Lambeth,2011/12,321.9,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000023,Lewisham,2011/12,305.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000024,Merton,2011/12,355.6,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000025,Newham,2011/12,344.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000026,Redbridge,2011/12,256.7,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000027,Richmond upon Thames,2011/12,312.4,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000028,Southwark,2011/12,313.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000029,Sutton,2011/12,351.2,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000030,Tower Hamlets,2011/12,273.5,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000031,Waltham Forest,2011/12,223,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000032,Wandsworth,2011/12,427.8,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E09000033,Westminster,2011/12,253.3,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
E10000002,Buckinghamshire,2011/12,345,Excess under 75 mortality rate in adults with serious mental illness,Indirectly standardised ratio,Persons,Not compared
