area_code,area_name,period,indicator,measure,unit,value,group
E08000002,Bury,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.07423408977870817,Public Space
E08000002,Bury,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.3405340400418684,Road Safety & Defects
E08000002,Bury,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2969363591148327,Abandoned Vehicles & Parking
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.267048367800376,Environmental Disruptions
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.3619466757819176,Environmental Health
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4806870620406768,Incivilities
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8011451034011281,Other
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.0534096735600752,Public Space
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.886985130746881,Road Safety & Defects
E08000003,Manchester,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4806870620406768,Abandoned Vehicles & Parking
E08000004,Oldham,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1257735070684711,Environmental Disruptions
E08000004,Oldham,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8175277959450622,Environmental Health
E08000004,Oldham,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7546410424108265,Other
E08000004,Oldham,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06288675353423555,Public Space
E08000004,Oldham,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,8.175277959450622,Road Safety & Defects
E08000004,Oldham,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2515470141369422,Abandoned Vehicles & Parking
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.13171846495300946,Environmental Disruptions
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.1196069521005803,Environmental Health
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06585923247650473,Incivilities
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6585923247650471,Other
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06585923247650473,Public Space
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.202879365643873,Road Safety & Defects
E08000005,Rochdale,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5927330922885424,Abandoned Vehicles & Parking
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2911326808079514,Environmental Disruptions
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.445514518786792,Environmental Health
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.11645307232318057,Incivilities
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.222757259393396,Other
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.23290614464636114,Public Space
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,8.20994159878423,Road Safety & Defects
E08000006,Salford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5240388254543126,Abandoned Vehicles & Parking
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6339051482850427,Environmental Disruptions
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.365334165537015,Environmental Health
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.04876193448346483,Incivilities
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8289528862189021,Other
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19504773793385932,Public Space
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,11.264006865680376,Road Safety & Defects
E08000007,Stockport,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7801909517354373,Abandoned Vehicles & Parking
E08000008,Tameside,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2421897320596746,Environmental Health
E08000008,Tameside,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12421897320596749,Incivilities
E08000008,Tameside,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5589853794268537,Other
E08000008,Tameside,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.608598437325317,Road Safety & Defects
E08000008,Tameside,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12421897320596749,Abandoned Vehicles & Parking
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3079614185934786,Environmental Disruptions
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.7245839441234803,Environmental Health
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3695537023121744,Incivilities
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7391074046243488,Other
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3079614185934786,Public Space
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.557828995183483,Road Safety & Defects
E08000009,Trafford,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3079614185934786,Abandoned Vehicles & Parking
E08000010,Wigan,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.21227456441259385,Environmental Disruptions
E08000010,Wigan,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8066433447678565,Environmental Health
E08000010,Wigan,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1273647386475563,Incivilities
E08000010,Wigan,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9764629962979317,Other
E08000010,Wigan,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.7595693373637196,Road Safety & Defects
E08000010,Wigan,2010,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3820942159426689,Abandoned Vehicles & Parking
E08000001,Bolton,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4476520649194972,Environmental Disruptions
E08000001,Bolton,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.193738839785326,Environmental Health
E08000001,Bolton,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2984347099463315,Other
E08000001,Bolton,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.049739118324388584,Public Space
E08000001,Bolton,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,7.112693920387567,Road Safety & Defects
E08000001,Bolton,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7460867748658286,Abandoned Vehicles & Parking
E08000002,Bury,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.07412898443291327,Environmental Disruptions
E08000002,Bury,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8895478131949592,Environmental Health
E08000002,Bury,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4447739065974796,Other
E08000002,Bury,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.07412898443291327,Public Space
E08000002,Bury,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.485544848035582,Road Safety & Defects
E08000002,Bury,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5930318754633062,Abandoned Vehicles & Parking
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.26157399535967735,Environmental Disruptions
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.138887944316128,Environmental Health
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.36620359350354825,Incivilities
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9939811823667738,Other
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.15694439721580639,Public Space
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.72453380974677,Road Safety & Defects
E08000003,Manchester,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4969905911833869,Abandoned Vehicles & Parking
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3123945668336936,Environmental Disruptions
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9368463143689003,Environmental Health
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12495782673347744,Incivilities
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6247891336673872,Other
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3123945668336936,Public Space
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,27.92807427493221,Road Safety & Defects
E08000004,Oldham,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5623102203006486,Abandoned Vehicles & Parking
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19618229258627115,Environmental Disruptions
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.5694583406901692,Environmental Health
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2615763901150282,Incivilities
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5885468777588135,Other
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06539409752875705,Public Space
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.858251754196666,Road Safety & Defects
E08000005,Rochdale,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3923645851725423,Abandoned Vehicles & Parking
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3456599512619469,Environmental Disruptions
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.304399675079646,Environmental Health
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.17282997563097344,Incivilities
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6913199025238937,Other
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.057609991876991146,Public Space
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.60023850536637,Road Safety & Defects
E08000006,Salford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8641498781548672,Abandoned Vehicles & Parking
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6337722612506764,Environmental Disruptions
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.803813358944233,Environmental Health
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.14625513721169456,Incivilities
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8287791108662692,Other
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.24375856201949095,Public Space
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,13.016707211840817,Road Safety & Defects
E08000007,Stockport,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.9262825356740656,Abandoned Vehicles & Parking
E08000008,Tameside,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6078065190370476,Environmental Health
E08000008,Tameside,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4328709858945897,Other
E08000008,Tameside,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.061838712270655675,Public Space
E08000008,Tameside,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,5.751000241170978,Road Safety & Defects
E08000008,Tameside,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2473548490826227,Abandoned Vehicles & Parking
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.183882119302719,Environmental Disruptions
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.4517615907029198,Environmental Health
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2871748351190329,Incivilities
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.980704636281168,Other
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.183882119302719,Public Space
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,7.232696692573614,Road Safety & Defects
E08000009,Trafford,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6129403976757299,Abandoned Vehicles & Parking
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.08449371366770313,Environmental Disruptions
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8449371366770312,Environmental Health
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.08449371366770313,Incivilities
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8449371366770312,Other
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.08449371366770313,Public Space
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.8727862647019062,Road Safety & Defects
E08000010,Wigan,2011,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6337028525077735,Abandoned Vehicles & Parking
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.44538800718559324,Environmental Disruptions
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.1877013524949152,Environmental Health
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1484626690618644,Incivilities
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.494875563539548,Other
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.247437781769774,Public Space
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,12.718301982966382,Road Safety & Defects
E08000001,Bolton,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3959004508316384,Abandoned Vehicles & Parking
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.6668444918644971,Environmental Disruptions
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,7.8539462375151885,Environmental Health
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8891259891526629,Incivilities
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.1114074864408288,Other
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.2228149728816575,Public Space
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,17.486144453335704,Road Safety & Defects
E08000002,Bury,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.4818766485877715,Abandoned Vehicles & Parking
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.025794935422379168,Access
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.15476961253427501,Environmental Disruptions
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.6886757654002214,Environmental Health
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7480531272489959,Incivilities
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.083387287739925,Other
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1805645479566542,Public Space
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,11.427156392113972,Road Safety & Defects
E08000003,Manchester,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5932835147147208,Abandoned Vehicles & Parking
E08000004,Oldham,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.0624324948649273,Access
E08000004,Oldham,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.0624324948649273,Environmental Disruptions
E08000004,Oldham,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9354073408127463,Environmental Health
E08000004,Oldham,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4994599589194184,Public Space
E08000004,Oldham,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,21.851373202724556,Road Safety & Defects
E08000004,Oldham,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8116224332440548,Abandoned Vehicles & Parking
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19636720667648502,Environmental Disruptions
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.5527736867943056,Environmental Health
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.39273441335297005,Incivilities
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2618229422353134,Other
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.19636720667648502,Public Space
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.665521191294387,Road Safety & Defects
E08000005,Rochdale,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5891016200294551,Abandoned Vehicles & Parking
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.17130034088767837,Environmental Disruptions
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.6266052269444016,Environmental Health
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.11420022725845223,Incivilities
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7423014771799397,Other
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2855005681461306,Public Space
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,10.392220680519154,Road Safety & Defects
E08000006,Salford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.39970079540458286,Abandoned Vehicles & Parking
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.04879667401869888,Access
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.39037339214959105,Environmental Disruptions
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.586223722991041,Environmental Health
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2927800441121933,Incivilities
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.9518669607479553,Other
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2927800441121933,Public Space
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,18.34754943103078,Road Safety & Defects
E08000007,Stockport,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.8783401323365799,Abandoned Vehicles & Parking
E08000008,Tameside,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.06185401216049879,Environmental Disruptions
E08000008,Tameside,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.2989342553704746,Environmental Health
E08000008,Tameside,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3711240729629927,Other
E08000008,Tameside,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.12370802432099758,Public Space
E08000008,Tameside,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,4.886466960679404,Road Safety & Defects
E08000008,Tameside,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.18556203648149636,Abandoned Vehicles & Parking
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.306119325313007,Environmental Disruptions
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,3.7346557688186857,Environmental Health
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7959102458138183,Incivilities
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.918357975939021,Other
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.1224477301252028,Public Space
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,7.346863807512168,Road Safety & Defects
E08000009,Trafford,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4897909205008112,Abandoned Vehicles & Parking
E08000010,Wigan,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.16883834994280603,Environmental Disruptions
E08000010,Wigan,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,1.6461739119423586,Environmental Health
E08000010,Wigan,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.7175629872569255,Other
E08000010,Wigan,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.110479374285075,Road Safety & Defects
E08000010,Wigan,2012,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.506515049828418,Abandoned Vehicles & Parking
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5921451940015692,Environmental Disruptions
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.0725081790054922,Environmental Health
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2960725970007846,Incivilities
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.5921451940015692,Other
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.0986908656669282,Public Space
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,76.53476632470282,Road Safety & Defects
E08000001,Bolton,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2960725970007846,Abandoned Vehicles & Parking
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.2963138556358895,Environmental Disruptions
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,2.2223539172691713,Environmental Health
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.3703923195448619,Incivilities
E08000002,Bury,2013,Neighbourhood environmental problems reported to fixmystreet.com,"Rate per 100,000 population",Reports,0.4444707834538343,Other
